,count
https://www.facebook.com/patuxentrollerderby?mibextid=ZbWKwL,1
against,1
damper,1
"enough,",1
learn,1
risk,1
giving,1
generation,1
concentrated,1
effort,1
parenting,1
succeed?,1
chunk,1
millenials,1
past,1
years',1
traumas,1
"of,",1
"parents,",1
continuing,1
"on,",1
happen.,1
Bastards,1
'moving,1
+7,1
count?,1
